indiv. 99/100[5390, [-0.3828068745842854, 0.8834206037839576, -0.6972950114617156, 0.8839005761277721, 0.8877581238998313, -0.003268484202391564, -0.9341290707513641, -0.3664483015689126]]
[4644, [-0.4229038665408116, 0.5477192101104911, -0.7532125688607647, -0.07281721641270744, 0.32067238601526005, 0.7916193624131607, -0.6272886605631596, -0.4588381963072383]]
[4473, [-0.3865061853364731, 0.8891170727835476, -0.4721859701110791, 0.5155906884679973, 0.9883808408076384, 0.7892522759858482, 0.8309452653103315, 0.04658334711184464]]
[4172, [-0.07541941597291935, 0.7360880575686066, -0.8207083799449693, 0.8354074283854089, -0.7339014224467524, -0.22973012068177256, 0.5566390957841771, -0.06058651940094917]]
[4042, [-0.7556018747575639, 0.03965320894354818, -0.19044167845443294, 0.12392409521762637, 0.18608834551947417, -0.9878688753448852, -0.36645187781377464, -0.3613958644428601]]
[3925, [-0.9080894634252756, 0.09612747856842785, -0.9641636183159101, -0.37353868198274465, 0.23603009637249617, 0.3104049349214655, 0.7497625513040991, 0.06212739605929629]]
[3920, [-0.2653910966618205, 0.04245128865569714, -0.46185436028171956, -0.19622812343839757, -0.9034168829747204, 0.29031048016620176, -0.2816630330573686, 0.7769874686226073]]
[3678, [-0.15579286804354608, 0.47256591841146944, -0.4635165802322816, 0.6639502599045826, -0.011734114389662098, 0.3057718014234443, 0.4080646977301656, -0.21944350827374026]]
[3577, [-0.25005921297753586, 0.023451767830948267, -0.22374022198804955, -0.4876367917705844, -0.7746071045538221, -0.5822421022465591, -0.17628255067509224, -0.6923118165436841]]
[541, [-0.6440259852677928, -0.09753145822896458, -0.6369462623369755, -0.018406636305941637, 0.7896874369166103, 0.28290712725050393, 0.4970774350898792, -0.20408633717803015]]
[537, [-0.14439220051800672, -0.24017320310418522, -0.8922811975347984, 0.9378201093138878, 0.41474458885487975, -0.9639638384513884, -0.5989350929414086, -0.497388296525199]]
[533, [-0.6965122143834546, -0.14343912552106786, -0.2187890336043321, -0.7845322311961824, -0.0547806408186835, 0.5036337189478961, 0.0010554705028913425, 0.313959211094075]]
[531, [-0.7049724866518341, -0.054946499316886, -0.7533117491717523, -0.7620391851895005, -0.11713637930173348, -0.39573650624443557, -0.3227127987704459, -0.6235385132168347]]
[517, [-0.07703528171625673, -0.5107987697121619, -0.7680392908237512, -0.6889456496292592, 0.47188235073031404, -0.07932831503820625, 0.23781310550841517, -0.2055051918240598]]
[503, [-0.7773131302667398, -0.3351038764065113, -0.8706006128505308, -0.6121539049998197, -0.9432585397176962, -0.8020115289765901, 0.11244971634034373, 0.5613199623163254]]
[500, [-0.028897847635968033, -0.3622028570666733, -0.45063228111378173, 0.4595833757984573, -0.6868594473884502, -0.7709897772824448, 0.6759700085043099, -0.9682983458103633]]
[488, [-0.31677842388147615, -0.7888533359694805, -0.6737103410175087, 0.896461574179249, 0.15699440943106913, -0.10626133634227597, -0.966239769363167, 0.03443624137236734]]
[481, [-0.8001433645728164, -0.592241792797936, -0.6146646285936237, 0.5484171776664297, -0.9782087793453267, -0.6245530372948507, 0.8271871856515352, 0.11773686533213601]]
[473, [-0.031646078739759, -0.42172581333421144, -0.39925599881194085, 0.3929826132882688, 0.48394652377311487, 0.7176547506244255, 0.6238005105493623, 0.2016004172399899]]
[465, [-0.2110611156956026, -0.5714491153905445, -0.1033282520678569, 0.6706979763026382, -0.7446123139911704, 0.6386948473817924, -0.12154391390515151, -0.11646337167658105]]
[392, [-0.860457248041191, 0.6492793286618654, 0.9956840661641129, -0.8036329346132756, -0.19105967731629558, -0.6963916750579751, 0.04565071110759966, 0.30039172064156716]]
[387, [-0.7804161802368161, 0.6410156070096855, 0.9680055562042698, -0.4476461537238192, 0.3320191944091673, 0.2093067641557831, 0.7500356476213701, -0.018211247063561586]]
[383, [-0.08810736067857716, 0.4207710174734809, 0.33309654983741677, -0.5955341744516509, 0.42405614896313937, -0.023683427182395578, -0.3222271048748422, 0.06531203571930111]]
[380, [-0.9072372085661982, 0.044771693096685494, 0.33918011562382144, -0.7870028413803469, 0.3987256987772303, -0.12335900400463595, -0.5964925844944302, 0.6388337594048219]]
[379, [-0.646616450382423, 0.7138088866788155, 0.8818171406627455, 0.4466257608164277, 0.7343371405479575, -0.2372504346825257, -0.03619723217861459, -0.9185015466984523]]
[373, [-0.5619745653478323, 0.4942833260598649, 0.6961685898041541, -0.8515571461818088, 0.8308214443087685, 0.04922791716567132, 0.5541852888694947, 0.6635878516841287]]
[370, [-0.5225211525869027, 0.4303844193934172, 0.7793985662000278, 0.34718287650980884, -0.5061615346039392, 0.3496704445944079, -0.13649658788448904, -0.2493442597973312]]
[360, [-0.4193700424086013, 0.7277348948292595, 0.08823077496651499, -0.655981061894862, -0.09975407695184679, 0.26751075150239667, -0.4393800825002807, 0.9253872041956843]]
[357, [-0.6745336505746868, 0.1908606630255918, 0.9154128361666583, 0.9788484195449638, -0.3521410972244572, -0.5987215658502991, 0.1576303478445753, -0.007366379994058425]]
[345, [-0.8076145724745298, 0.7593084769120466, 0.8988131689163386, 0.33196040267597593, -0.7407251589331134, -0.0031736745293748925, -0.015376189743141921, 0.0504472201757622]]
[344, [-0.02237027355046517, 0.657966023163606, 0.5921617707141011, 0.7603713037353994, -0.06222656883440991, 0.6574126283645452, -0.5982641944734302, 0.7791682692754263]]
[340, [-0.434641030397267, 0.9003752099491649, 0.14750447454440296, 0.07003772148130571, 0.7775419936963297, 0.8462709950035241, 0.35580848144464117, -0.8721468581922611]]
[334, [-0.12353498778377503, 0.9277548235291693, 0.1946562922781485, 0.10338282451660197, 0.0625797863592108, -0.26416966646661844, -0.39763298090626376, 0.49104263235505363]]
[324, [-0.9482656864350907, 0.15270182208726468, 0.9623669813759359, -0.28931094001882474, 0.728341075198466, -0.9147545642011075, 0.9205639811909185, 0.5474417634151891]]
[315, [-0.8176760619294232, 0.5612153016546408, 0.8185775311994035, -0.6077881338943631, -0.5486424812910671, -0.7861868946381667, 0.0531253986082143, 0.8675982711864838]]
[313, [-0.6237044203838764, 0.041232439370151086, 0.14346533129659034, 0.07594719597260902, -0.32396736094514567, 0.09752575844131428, 0.09539591298136041, 0.09364800745333102]]
[304, [-0.09693145498383471, -0.38797511996640877, 0.3425536448237696, 0.20133692555385574, -0.8923710579615178, 0.48833422333466947, 0.7370488938356166, -0.15280886733092935]]
[293, [-0.9982946059507993, -0.5302309473408138, 0.963295092049216, -0.37351007088262, 0.1019571932674852, -0.9910621418816827, -0.7121918546825574, 0.1863125029965158]]
[291, [-0.8617301816645078, -0.23938028930217037, 0.6291303682723266, -0.3274398063704942, -0.05174614063975613, 0.2671055419404966, 0.3593664239231573, 0.3530506143634944]]
